-1.53,1.14,1.26
-1.43,1.05,1.26
-1.38,0.98,1.27
-1.36,0.95,1.28
-1.32,0.92,1.33
-1.27,0.86,1.39
-1.22,0.80,1.41
-1.17,0.71,1.42
-1.18,0.65,1.44
-1.21,0.58,1.46
-1.26,0.51,1.47
-1.34,0.47,1.49
-1.42,0.46,1.52
-1.53,0.44,1.58
-1.63,0.43,1.62
-1.72,0.45,1.64
-1.85,0.42,1.69
-1.94,0.39,1.68
-2.03,0.35,1.67
-2.12,0.31,1.66
-2.20,0.30,1.67
-2.27,0.29,1.71
-2.35,0.33,1.71
-2.44,0.43,1.69
-2.66,0.54,1.73
-2.78,0.58,1.72
-2.87,0.61,1.73
-2.96,0.62,1.76
-3.07,0.64,1.79
-3.27,0.68,1.83
-3.51,0.78,1.88
-3.74,0.92,1.92
-3.96,1.05,2.03
-4.24,1.18,2.23
-4.30,1.17,2.26
-4.45,1.16,2.26
-4.69,1.17,2.29
-4.95,1.22,2.30
-5.23,1.31,2.28
-5.52,1.40,2.25
-5.83,1.45,2.23
-6.60,1.58,2.09
-6.89,1.64,2.01
-6.97,1.75,1.93
-7.00,1.89,1.83
-7.04,1.99,1.73
-7.10,2.06,1.64
-7.13,2.12,1.55
-7.13,2.23,1.45
-7.10,2.33,1.39
-7.06,2.39,1.37
-6.84,2.51,1.40
-6.85,2.56,1.29
-6.73,2.59,1.12
-6.58,2.57,1.04
-6.40,2.56,0.99
-6.21,2.54,0.94
-6.07,2.53,0.92
-5.83,2.48,0.89
-5.74,2.44,0.88
-5.63,2.39,0.88
-5.53,2.32,0.89
-5.43,2.26,0.86
-5.32,2.18,0.80
-5.17,2.13,0.72
-5.07,2.10,0.62
-4.94,2.05,0.55
-4.66,1.96,0.35
-4.56,1.92,0.26
-4.48,1.86,0.16
-4.40,1.75,0.03
-4.31,1.63,-0.07
-4.23,1.48,-0.19
-4.17,1.33,-0.28
-4.14,1.16,-0.35
-4.11,0.95,-0.41
-4.11,0.37,-0.54
-4.12,0.06,-0.63
-4.19,-0.26,-0.72
-4.28,-0.66,-0.80
-4.29,-1.12,-0.92
-4.32,-1.58,-1.03
-4.33,-2.01,-1.14
-4.28,-2.39,-1.25
-3.72,-2.94,-1.52
-3.27,-3.11,-1.65
-2.76,-3.15,-1.72
-2.35,-3.08,-1.84
-2.04,-2.93,-1.85
-1.87,-2.81,-1.83
-1.79,-2.62,-1.74
-1.82,-2.37,-1.61
-1.92,-2.11,-1.43
-2.21,-1.61,-1.03
-2.37,-1.40,-0.83
-2.51,-1.21,-0.66
-2.63,-1.05,-0.51
-2.69,-0.89,-0.39
-2.74,-0.76,-0.31
-2.76,-0.63,-0.24
-2.74,-0.52,-0.18
-2.64,-0.33,-0.08
-2.57,-0.27,-0.04
-2.47,-0.22,-0.01
-2.39,-0.16,0.00
-2.29,-0.09,0.03
-2.18,-0.01,0.04
-2.08,0.06,0.06
-1.98,0.12,0.10
-1.89,0.17,0.14
-1.76,0.29,0.26
-1.70,0.37,0.33
-1.62,0.44,0.41
-1.54,0.53,0.48
-1.45,0.62,0.55
-1.34,0.68,0.61
-1.27,0.75,0.67
-1.21,0.80,0.73
-1.11,0.93,0.85
-1.04,1.02,0.90
-0.95,1.11,0.94
-0.86,1.22,0.98
-0.79,1.36,1.00
-0.78,1.51,1.01
-0.76,1.62,1.01
-0.70,1.69,1.02
-0.65,1.76,0.98
-0.52,1.83,0.92
-0.44,1.85,0.89
-0.38,1.87,0.84
-0.34,1.88,0.78
-0.33,1.86,0.72
-0.31,1.84,0.68
-0.31,1.83,0.65
-0.31,1.81,0.61
-0.25,1.76,0.55
-0.21,1.74,0.51
-0.20,1.72,0.47
-0.15,1.67,0.41
-0.11,1.65,0.41
-0.04,1.59,0.44
0.02,1.55,0.46
0.06,1.52,0.49
0.09,1.51,0.52
0.11,1.52,0.53
0.09,1.56,0.52
0.00,1.61,0.47
0.00,1.62,0.45
-0.01,1.61,0.44
-0.02,1.60,0.44
0.01,1.58,0.44
0.09,1.56,0.42
0.17,1.54,0.42
0.21,1.52,0.38
0.21,1.50,0.36
0.23,1.48,0.35
0.26,1.45,0.33
0.30,1.41,0.33
0.33,1.38,0.32
0.36,1.34,0.32
0.39,1.30,0.33
0.42,1.28,0.34
0.39,1.26,0.36
0.35,1.25,0.37
0.30,1.23,0.37
0.28,1.21,0.36
0.23,1.20,0.34
0.18,1.19,0.32
0.10,1.22,0.24
0.07,1.23,0.18
0.04,1.25,0.12
0.03,1.26,0.05
0.01,1.31,-0.13
-0.00,1.33,-0.22
-0.02,1.36,-0.31
-0.03,1.38,-0.41
-0.06,1.38,-0.51
-0.11,1.37,-0.60
