0.24,0.95,0.67
0.25,0.98,0.68
0.27,1.01,0.68
0.29,1.07,0.72
0.30,1.09,0.74
0.30,1.11,0.78
0.29,1.10,0.80
0.26,1.10,0.83
0.24,1.11,0.84
0.21,1.15,0.84
0.17,1.19,0.83
0.15,1.23,0.81
0.12,1.31,0.71
0.11,1.34,0.66
0.10,1.37,0.60
0.10,1.38,0.54
0.10,1.38,0.50
0.09,1.38,0.45
0.08,1.39,0.40
0.08,1.41,0.34
0.09,1.44,0.24
0.10,1.45,0.18
0.11,1.45,0.13
0.12,1.43,0.08
0.12,1.42,0.04
