-4.31,3.17,1.47
-4.28,3.18,1.42
-4.25,3.19,1.35
-4.21,3.22,1.28
-4.16,3.29,1.19
-4.07,3.40,1.08
-3.86,3.58,0.90
-3.78,3.66,0.77
-3.72,3.74,0.63
-3.66,3.82,0.51
-3.59,3.88,0.36
-3.50,3.91,0.18
-3.40,3.90,0.02
-3.29,3.85,-0.09
-3.21,3.79,-0.17
-3.17,3.55,-0.40
-3.09,3.39,-0.44
-3.01,3.24,-0.50
-2.98,3.07,-0.55
-2.95,2.87,-0.59
-2.91,2.65,-0.64
-2.87,2.44,-0.68
-2.82,2.25,-0.70
-2.72,1.90,-0.71
-2.68,1.72,-0.70
-2.65,1.54,-0.68
-2.62,1.37,-0.66
-2.60,1.19,-0.62
-2.59,1.01,-0.59
-2.58,0.82,-0.54
-2.58,0.65,-0.47
-2.60,0.48,-0.41
-2.65,0.14,-0.27
-2.63,0.01,-0.22
-2.60,-0.11,-0.17
-2.63,-0.28,-0.16
-2.63,-1.07,-0.27
-2.61,-1.33,-0.34
-2.53,-1.54,-0.40
-2.41,-1.69,-0.46
-2.28,-1.82,-0.52
-2.17,-1.93,-0.57
-2.04,-2.02,-0.61
-1.91,-2.06,-0.68
-1.77,-2.04,-0.74
-1.53,-1.93,-0.81
-1.41,-1.84,-0.80
-1.32,-1.70,-0.77
-1.26,-1.56,-0.70
-1.22,-1.40,-0.63
-1.21,-1.24,-0.56
-1.21,-1.08,-0.53
-1.24,-0.93,-0.51
-1.32,-0.66,-0.43
-1.36,-0.52,-0.41
-1.39,-0.42,-0.40
-1.40,-0.32,-0.39
-1.41,-0.24,-0.39
-1.43,-0.15,-0.40
-1.43,-0.05,-0.39
-1.41,0.05,-0.40
-1.36,0.28,-0.40
-1.35,0.36,-0.40
-1.36,0.42,-0.40
-1.36,0.48,-0.39
-1.32,0.54,-0.38
-1.23,0.63,-0.37
-1.13,0.70,-0.36
-0.96,0.79,-0.29
-0.86,0.85,-0.22
-0.77,0.87,-0.16
-0.68,0.93,-0.08
-0.59,0.96,0.01
-0.48,0.97,0.12
-0.32,0.99,0.24
-0.19,0.99,0.35
-0.09,0.00,0.44
0.15,1.08,0.61
0.21,1.12,0.70
0.28,1.15,0.83
0.34,1.17,0.97
0.38,1.19,1.08
0.38,1.21,1.15
0.42,1.21,1.17
0.48,1.20,1.15
0.48,1.20,1.10
0.42,1.11,1.08
0.39,1.06,1.08
0.37,1.03,1.08
0.34,1.01,1.06
0.32,1.02,1.02
0.32,1.05,0.98
0.32,1.06,0.96
0.28,1.09,0.95
0.17,1.15,0.96
0.13,1.17,0.97
0.11,1.18,0.98
0.11,1.19,0.98
0.08,1.20,0.96
0.06,1.22,0.94
0.04,1.22,0.93
0.02,1.22,0.93
0.01,1.21,0.91
-0.00,1.21,0.89
-0.01,1.21,0.85
-0.02,1.21,0.82
-0.02,1.21,0.79
-0.02,1.21,0.77
-0.02,1.21,0.75
-0.03,1.20,0.74
-0.03,1.17,0.73
-0.04,1.15,0.74
-0.02,1.14,0.74
0.00,1.13,0.74
0.02,1.13,0.72
0.02,1.13,0.71
0.02,1.13,0.69
0.03,1.13,0.68
0.03,1.12,0.67
0.03,1.11,0.68
0.04,1.14,0.67
0.04,1.18,0.66
0.04,1.21,0.64
0.05,1.22,0.62
0.02,1.23,0.60
-0.01,1.25,0.57
-0.02,1.27,0.54
-0.03,1.31,0.47
-0.05,1.33,0.42
