-4.00,0.56,0.81
-3.99,0.68,0.76
-3.96,0.79,0.70
-3.92,0.89,0.61
-3.87,0.98,0.52
-3.77,1.08,0.45
-3.53,1.27,0.50
-3.46,1.30,0.56
-3.45,1.31,0.58
-3.44,1.33,0.54
-3.42,1.35,0.47
-3.38,1.35,0.40
-3.29,1.35,0.33
-3.18,1.33,0.27
-2.94,1.24,0.19
-2.81,1.17,0.16
-2.67,1.09,0.16
-2.53,1.01,0.17
-2.39,0.91,0.18
-2.24,0.81,0.19
-2.06,0.72,0.17
-1.91,0.66,0.14
-1.65,0.52,0.08
-1.53,0.46,0.05
-1.42,0.40,0.02
-1.32,0.34,-0.01
-1.24,0.27,-0.02
-1.16,0.21,-0.02
-1.07,0.18,-0.02
-1.00,0.14,-0.01
-0.94,0.11,-0.01
-0.76,0.10,-0.06
-0.70,0.11,-0.08
-0.65,0.11,-0.10
-0.61,0.11,-0.12
-0.58,0.10,-0.13
-0.53,0.10,-0.14
-0.47,0.10,-0.14
-0.44,0.10,-0.13
-0.39,0.11,-0.12
-0.29,0.13,-0.12
-0.25,0.14,-0.10
-0.20,0.15,-0.08
-0.14,0.16,-0.06
-0.08,0.17,-0.04
-0.02,0.17,-0.02
0.06,0.18,0.00
0.17,0.19,0.00
0.27,0.20,0.00
0.39,0.17,0.01
0.43,0.15,0.03
0.45,0.14,0.05
0.46,0.14,0.07
0.47,0.15,0.09
0.49,0.18,0.11
0.53,0.22,0.12
0.57,0.25,0.14
0.60,0.28,0.16
0.67,0.31,0.20
0.70,0.30,0.25
0.71,0.30,0.28
0.70,0.31,0.32
0.66,0.33,0.35
0.61,0.36,0.37
0.58,0.43,0.40
0.59,0.49,0.42
0.62,0.54,0.43
0.67,0.66,0.46
0.65,0.70,0.48
0.61,0.74,0.49
0.55,0.79,0.51
0.49,0.84,0.52
0.44,0.88,0.54
0.42,0.92,0.55
0.41,0.95,0.55
0.38,1.02,0.55
0.37,1.05,0.54
0.36,1.08,0.53
0.34,1.10,0.52
0.33,1.12,0.51
0.32,1.13,0.51
0.32,1.13,0.52
0.31,1.13,0.52
0.28,1.13,0.54
0.26,1.13,0.55
0.25,1.13,0.56
0.24,1.14,0.56
0.24,1.14,0.57
0.23,1.14,0.57
0.23,1.13,0.57
0.23,1.12,0.58
0.24,1.12,0.58
0.24,1.11,0.59
0.24,1.10,0.59
0.24,1.08,0.60
0.24,1.07,0.60
0.23,1.06,0.60
0.23,1.05,0.61
0.24,1.06,0.60
0.23,1.07,0.59
0.23,1.08,0.57
0.22,1.10,0.56
0.19,1.11,0.55
0.15,1.13,0.54
0.13,1.13,0.53
0.12,1.13,0.52
0.13,1.12,0.51
0.14,1.11,0.48
0.14,1.11,0.46
0.13,1.09,0.45
0.11,1.08,0.44
0.09,1.06,0.43
0.06,1.05,0.43
0.04,1.04,0.43
0.01,1.04,0.43
-0.01,1.03,0.43
-0.02,1.04,0.39
-0.02,1.04,0.37
-0.01,1.05,0.35
-0.01,1.06,0.34
0.01,1.06,0.32
0.01,1.05,0.31
0.01,1.04,0.30
0.01,1.03,0.28
0.03,1.01,0.27
0.04,0.00,0.26
0.05,0.98,0.26
0.05,0.97,0.26
0.06,0.96,0.25
